beneficiary_id,full_name_beneficiary,father_or_husband_name,gender_beneficiary,date_of_birth_beneficiary,cnic,phone_number,marital_status,household_size,monthly_income_pkr,address_line,city,province,bank_account_number,welfare_program,registration_date,registration_channel,status,gender_clean_beneficiary,status_clean,date_of_birth_clean_beneficiary,dob_parse_failed_beneficiary,registration_date_clean,reg_date_parse_failed,monthly_income_clean,income_flag,phone_missing,address_missing_beneficiary,is_duplicate_row,data_quality_flags_beneficiary,national_id_no,full_name_national,gender_national,date_of_birth_national,address,id_issue_date,id_status,linked_beneficiary_id,gender_clean_national,date_of_birth_clean_national,dob_parse_failed_national,id_issue_date_clean,issue_date_parse_failed,address_missing_national,id_status_missing,no_linked_beneficiary,data_quality_flags_national,cnic_mismatch_flag
BEN-000919,Kathryn Browning,William Johnson,Female,1948-01-28,76523-7632042-9,0300-6244006,Divorced,1,5000.0,698 David Well Suite 732,Sialkot,Punjab,PK4872583094663463,Elderly Pension Program,2023-08-06,Mobile Registration Van,Suspended,Female,Suspended,1948-01-28,False,2023-08-06,False,5000.0,False,False,False,False,,76523-7632042-9,Kathryn Browning,Female,1948-01-28,"698 David Well Suite 732, Sialkot",2023-09-04,Active,BEN-000919,Female,1948-01-28,False,2023-09-04,False,False,False,False,,False
BEN-000920,Mark  Green,Anthony Taylor,Male,1986-12-12,33089-8626082-2,0345-9193386,Widowed,7,20000.0,7682 Garza Meadow,Gwadar,Balochistan,PK8174875724292716,Cash Transfer Program,2022-08-24,Mobile Registration Van,Suspended,Male,Suspended,1986-12-12,False,2022-08-24,False,20000.0,False,False,False,True,is_duplicate_row,33089-8626082-2,Mark Green,Male,1986-12-12,"7682 Garza Meadow, Gwadar, Balochistan",2025-02-27,Expired,BEN-000920,Male,1986-12-12,False,2025-02-27,False,False,False,False,,False
BEN-000921,Erika Green,Matthew Lawrence,Female,1952-08-14,36171-2951579-0,0301-7892518,Single,6,12000.0,91155 Guerrero Square Apt. 680,Quetta,Balochistan,PK0179462124762087,Elderly Pension Program,2024-01-30,NGO Referral,Active,Female,Active,1952-08-14,False,2024-01-30,False,12000.0,False,False,False,False,,36171-2951579-0,Erika Green,Female,1952-08-14,"Balochistan, Quetta, 91155 Guerrero Square Apt. 680",2021-01-16,Active,BEN-000921,Female,1952-08-14,False,2021-01-16,False,False,False,False,,False
BEN-000922,Amanda Carter DDS,Nathaniel Roberts,Female,10/05/1976,97560-7044567-5,0301-6094659,Single,9,15000.0,380 Johns Green Apt. 898,Lahore,Punjab,PK9798050893494551,Flood Relief Assistance,2020-08-31,In-Person Center,Active,Female,Active,1976-05-10,False,2020-08-31,False,15000.0,False,False,False,False,,97960-7044567-5,AmandaCarter DDS,Female,1976-05-10,"380 Johns Green Apt. 898, Lahore, Punjab",2016-10-19,,BEN-000922,Female,1976-05-10,False,2016-10-19,False,False,True,False,id_status_missing,True
BEN-000923,Roberta King  ,Steven Nichols,Female,1956-11-11,31278-9720370-4,0310-1940647,Divorced,2,8000.0,02625 Pena Ville,Rawalpindi,Punjab,PK6179823406752671,Disability Support Program,2019-07-18,Online Portal,Active,Female,Active,1956-11-11,False,2019-07-18,False,8000.0,False,False,False,False,,31278-9720370-4,Roberta King,Female,1956-11-11,"Punjab, Rawalpindi, 02625 Pena Ville",2017-06-26,Active,BEN-000923,Female,1956-11-11,False,2017-06-26,False,False,False,False,,False
BEN-000924,MARIE BOYD,Raymond Miller,Female,1985-07-04,43716-7626933-3,0333-2348257,Widowed,-1,5000.0,235 Reynolds Village,Karachi,Sindh,PK1013498980292202,Cash Transfer Program,2019-11-06,Online Portal,Suspended,Female,Suspended,1985-07-04,False,2019-11-06,False,5000.0,False,False,False,False,,43716-7626933-3,Marie Boyd,Female,1985-07-04,"235 Reynolds Village, Karachi",2015-11-14,Active,BEN-000924,Female,1985-07-04,False,2015-11-14,False,False,False,False,,False
BEN-000925,Catherine Cervantes,Nicolas Anderson,Female,1986-12-31,61519-9982080-2,0333-1323871,Single,4,12000.0,,Hyderabad,Sindh,PK7714370073685652,Widow & Orphan Support Program,2025-06-11,Mobile Registration Van,Active,Female,Active,1986-12-31,False,2025-06-11,False,12000.0,False,False,True,False,address_missing,61519-9982080-2,Catherine Cervantes,Female,31-12-1986,"Sindh, Hyderabad, 957 Jason Radial",2015-10-09,Active,BEN-000925,Female,1986-12-31,False,2015-10-09,False,False,False,False,,False
BEN-000926,Paige Ho,Brian Padilla,Female,1994-10-08,46958-0988340-6,,Widowed,6,15000.0,6339 Gutierrez Freeway,Peshawar,Khyber Pakhtunkhwa,PK1924728012159702,Widow & Orphan Support Program,2024-02-24,Online Portal,Inactive,Female,Inactive,1994-10-08,False,2024-02-24,False,15000.0,False,True,False,False,phone_missing,46958-0988340-6,Paige Ho,Female,1994-10-08,"6339 Gutierrez Freeway, Peshawar",2013-08-23,Active,BEN-000926,Female,1994-10-08,False,2013-08-23,False,False,False,False,,False
BEN-000927,James Ramirez,Ian Holmes MD,Male,1952-09-10,79483-6943417-4,0333-9573417,Single,2,0.0,885 Skinner Villages Suite 797,rawalpindi,Punjab,PK6979809301336408,Widow & Orphan Support Program,2022-05-19,NGO Referral,Inactive,Male,Inactive,1952-09-10,False,2022-05-19,False,0.0,False,False,False,False,,,,,,,,,,,,,,,,,,,False
BEN-000928,Daniel Martin,Patrick Ramirez,Male,1955-10-23,75141-6201929-9,0333-0614916,Single,7,0.0,367 Sherry Squares,Sialkot,Punjab,PK7461454087016720,Disability Support Program,2021-02-01,In-Person Center,Inactive,Male,Inactive,1955-10-23,False,2021-02-01,False,0.0,False,False,False,False,,75141-6201929-9,Daniel Martin,Male,1955-10-23,"Punjab, Sialkot, 367 Sherry Squares",2015-02-15,Active,BEN-000928,Male,1955-10-23,False,2015-02-15,False,False,False,False,,False
BEN-000929,Breanna Pruitt,Jose Larson,Female,1941-01-31,76670-1357296-2,0333-7782462,Married,5,0.0,67588 Ortiz Pines,Karachi,Sindh,PK9268207510991473,Widow & Orphan Support Program,2025-11-15,In-Person Center,Active,Female,Active,1941-01-31,False,2025-11-15,False,0.0,False,False,False,False,,76670-1357296-2,Breanna Pruitt,Female,31-01-1941,"67588 Ortiz Pines, Karachi",2023-02-28,Active,BEN-000929,Female,1941-01-31,False,2023-02-28,False,False,False,False,,False
BEN-000930,Dr. Jennifer Smith DDS,Mr. Eric Nelson MD,female,1948-07-17,12699-3473864-6,0301-4887780,Divorced,5,8000.0,17811 Jeffrey Burgs,Quetta,Balochistan,PK5573320315815031,Disability Support Program,2023-11-25,Online Portal,Inactive,Female,Inactive,1948-07-17,False,2023-11-25,False,8000.0,False,False,False,False,,12699-3473864-6,Dr. Jennifer Smith DDS,Female,1948-07-17,"Balochistan, Quetta, 17811 Jeffrey Burgs",2020-10-30,Active,BEN-000930,Female,1948-07-17,False,2020-10-30,False,False,False,False,,False
BEN-000931,  Victoria Hodges,Michael Harris,F,08/09/1996,32133-4953909-5,0345-8362437,Widowed,4,15000.0,169 Christine Mill Apt. 029,Sukkur,Sindh,PK8696176968259384,Elderly Pension Program,2025-10-16,NGO Referral,Inactive,Female,Inactive,1996-09-08,False,2025-10-16,False,15000.0,False,False,False,False,,32133-4953909-5,  Victoria Hodges,Female,1996-09-08,"169 Christine Mill Apt. 029, Sukkur, Sindh",2014-08-06,Active,BEN-000931,Female,1996-09-08,False,2014-08-06,False,False,False,False,,False
BEN-000932,Frank Simmons,Timothy Clark,Male,2003-01-23,51930-9244453-1,,Divorced,7,25000.0,32162 Michael Terrace,Multan,Punjab,PK2362032901216802,Widow & Orphan Support Program,2024-07-28,Mobile Registration Van,Active,Male,Active,2003-01-23,False,2024-07-28,False,25000.0,False,True,False,False,phone_missing,51930-9244453-1,FRANK SIMMONS,Male,2003-01-23,"Punjab, Multan, 32162 Michael Terrace",2019-02-02,Active,BEN-000932,Male,2003-01-23,False,2019-02-02,False,False,False,False,,False
BEN-000933,Robert Mendoza,Daniel Lewis,M,1976-10-05,83966-8053166-8,0303-8371110,Married,6,15000.0,05678 Myers Green,SIBI,Balochistan,PK3672331406595355,Widow & Orphan Support Program,2024-01-15,In-Person Center,ACTIVE,Male,Active,1976-10-05,False,2024-01-15,False,15000.0,False,False,False,False,,83966-8053166-8,Robert Mendoza,Male,1976-10-05,"Balochistan, Sibi, 05678 Myers Green",2024-02-28,Active,BEN-000933,Male,1976-10-05,False,2024-02-28,False,False,False,False,,False
BEN-000934,Steven Pacheco,Michael Goodman,Male,1956-11-27,98683-3392784-4,,Single,5,20000.0,055 Sharon Bridge Apt. 212,Quetta,Balochistan,PK3601808746951713,Flood Relief Assistance,2021-04-25,Mobile Registration Van,Suspended,Male,Suspended,1956-11-27,False,2021-04-25,False,20000.0,False,True,False,False,phone_missing,98683-3395784-4,Steven Pacheco,Male,27-11-1956,"055 Sharon Bridge Apt. 212, Quetta, Balochistan",2019-12-08,Active,BEN-000934,Male,1956-11-27,False,2019-12-08,False,False,False,False,,True
BEN-000935,Charles Jackson,Ronald Thomas,Male,1956-04-09,80869-3024735-3,,Widowed,4,0.0,5883 Ashley Street Suite 237,Larkana,Sindh,PK1176974414965472,Cash Transfer Program,2024-02-08,In-Person Center,Inactive,Male,Inactive,1956-04-09,False,2024-02-08,False,0.0,False,True,False,False,phone_missing,80869-3024735-3,Charles Jackson,Male,1956-04-09,"5883 Ashley St Suite 237, Larkana",2024-02-20,Active,BEN-000935,Male,1956-04-09,False,2024-02-20,False,False,False,False,,False
BEN-000936,Leslie Hall,Bill Avila,Female,1955-04-05,09947-3933462-0,0333-4417442,Married,7,0.0,9973 Pena Ville,Gwadar,Balochistan,PK6118106138754883,Disability Support Program,2019-09-11,Mobile Registration Van,ACTIVE,Female,Active,1955-04-05,False,2019-09-11,False,0.0,False,False,False,False,,09947-3933462-0,Leslie Hall,Female,1955-04-05,,2012-02-15,Active,BEN-000936,Female,1955-04-05,False,2012-02-15,False,True,False,False,address_missing,False
BEN-000937,Catherine Fernandez  ,James Gill,Female,2005-12-30,68351-5111682-6,,Single,7,20000.0,,Gwadar,Balochistan,PK0505995059094739,Flood Relief Assistance,2024-03-21,Online Portal,Active,Female,Active,2005-12-30,False,2024-03-21,False,20000.0,False,True,True,False,"phone_missing, address_missing",68351-5111682-6,Catherine Fernandez,Female,2005-12-30,"134 Ramirez Courts, Gwadar",2025-05-14,Active,BEN-000937,Female,2005-12-30,False,2025-05-14,False,False,False,False,,False
BEN-000938,Jennifer Blackburn,Darrell Garcia,Female,1969-10-08,83745-6182340-7,0320-5666591,Single,8,15000.0,,Gwadar,Balochistan,PK3177825957432931,Cash Transfer Program,2022-10-09,Mobile Registration Van,Active,Female,Active,1969-10-08,False,2022-10-09,False,15000.0,False,False,True,False,address_missing,,,,,,,,,,,,,,,,,,False
BEN-000939,Barbara Ochoa,James Harris,Female,1999-03-10,69334-0609792-6,0345-8249045,Divorced,1,5000.0,365 Combs Row,Mardan,Khyber Pakhtunkhwa,PK6199406839488041,Disability Support Program,2023-01-15,Online Portal,Active,Female,Active,1999-03-10,False,2023-01-15,False,5000.0,False,False,False,False,,69334-0609792-6,Barbara Ochoa,Female,1999-03-10,"365 Combs Row, Mardan, Khyber Pakhtunkhwa",2023-07-18,Active,BEN-000939,Female,1999-03-10,False,2023-07-18,False,False,False,False,,False
BEN-000940,Kenneth Grant,Mark Reynolds,Male,1990-12-06,08500-9364630-5,,Divorced,3,8000.0,982 Pamela Meadows,Gujranwala,Punjab,PK1493685578638559,Flood Relief Assistance,2024-06-27,Mobile Registration Van,suspended,Male,Suspended,1990-12-06,False,2024-06-27,False,8000.0,False,True,False,False,phone_missing,08500-9364630-5,Kenneth Grant  ,Male,1990-12-06,"Punjab, Gujranwala, 982 Pamela Meadows",2017-12-22,Active,BEN-000940,Male,1990-12-06,False,2017-12-22,False,False,False,False,,False
BEN-000941,Benjamin Newton,Charles Jones,Male,1949-09-09,11323-3267527-0,0301-9530603,Widowed,3,25000.0,33086 Brooke Estate Suite 620,Sukkur,Sindh,PK5183930893637837,Cash Transfer Program,2023-08-29,Online Portal,Active,Male,Active,1949-09-09,False,2023-08-29,False,25000.0,False,False,False,False,,11323-3267527-0,Benjamin Newton,Male,1949-09-09,"Sindh, Sukkur, 33086 Brooke Estate Suite 620",2023-02-13,Active,BEN-000941,Male,1949-09-09,False,2023-02-13,False,False,False,False,,False
BEN-000942,Jared Morrison,Bobby Obrien,MALE,1972-12-29,75349-4122845-4,0303-5328900,Widowed,1,20000.0,0169 Jessica Crescent Suite 132,Karachi,Sindh,PK7201252897753272,Cash Transfer Program,2023-07-05,NGO Referral,Inactive,Male,Inactive,1972-12-29,False,2023-07-05,False,20000.0,False,False,False,False,,75349-4122845-4,Jared Morrison,Male,1972-12-29,,2023-03-01,Active,BEN-000942,Male,1972-12-29,False,2023-03-01,False,True,False,False,address_missing,False
BEN-000943,Caitlin Conway,Michael Richardson,FEMALE,1951-07-20,58414-5635991-5,0303-1752737,Widowed,1,20000.0,86007 Savannah Branch Apt. 940,Multan,Punjab,PK4099571626118588,Elderly Pension Program,2024-10-07,Online Portal,Active,Female,Active,1951-07-20,False,2024-10-07,False,20000.0,False,False,False,False,,58414-5635991-5,Caitlin Conway,Female,1951-07-20,,2014-04-27,Active,BEN-000943,Female,1951-07-20,False,2014-04-27,False,True,False,False,address_missing,False
BEN-000944,Riley Bowman,Steve Sanchez,Male,2000-09-25,82804-7932338-6,0300-1610339,Divorced,7,8000.0,19034 Heather Cliff,Abbottabad,Khyber Pakhtunkhwa,PK3441561499030891,Elderly Pension Program,2021-05-30,Mobile Registration Van,Inactive,Male,Inactive,2000-09-25,False,2021-05-30,False,8000.0,False,False,False,False,,82804-7932338-6,Riley Bowman,Male,2000-09-25,"19034 Heather Cliff, Abbottabad",2023-09-10,Active,BEN-000944,Male,2000-09-25,False,2023-09-10,False,False,False,False,,False
BEN-000945,Ariel Olsen,Kevin Moon,Female,1989-07-28,33212-9142458-5,0333-3776407,Divorced,8,15000.0,52094 Perez Well Apt. 021,Larkana,Sindh,PK6260621864205990,Cash Transfer Program,2022-09-24,NGO Referral,Suspended,Female,Suspended,1989-07-28,False,2022-09-24,False,15000.0,False,False,False,False,,33212-9142458-5,Ariel Olsen,Female,1989-07-28,"Sindh, Larkana, 52094 Perez Well Apt. 021",2020-01-17,Active,BEN-000945,Female,1989-07-28,False,2020-01-17,False,False,False,False,,False
BEN-000946,Sean Thompson,John Pierce,Male,1965-03-09,56388-5164500-4,0300-0712045,Married,6,8000.0,966 Matthews Islands Apt. 515,LARKANA,Sindh,PK6548136872190418,Flood Relief Assistance,2022-08-08,Online Portal,Active,Male,Active,1965-03-09,False,2022-08-08,False,8000.0,False,False,False,False,,56388-5164500-4,Sean Thompson,Male,1965-03-09,"966 Matthews Islands Apt. 515, Larkana",2013-05-31,,BEN-000946,Male,1965-03-09,False,2013-05-31,False,False,True,False,id_status_missing,False
BEN-000947,Raymond Oneill,Chris Skinner,Male,1947-11-22,16803-6780594-1,0333-6894991,Married,4,20000.0,831 Daniel Roads,Gwadar,Balochistan,PK8849004982445661,Disability Support Program,2022-07-06,Mobile Registration Van,Active,Male,Active,1947-11-22,False,2022-07-06,False,20000.0,False,False,False,False,,16803-6780594-1,Raymond Oneill,Male,1947-11-22,"831 Daniel Rds, Gwadar",2011-12-17,Active,BEN-000947,Male,1947-11-22,False,2011-12-17,False,False,False,False,,False
BEN-000948,Joshua Benson DDS,Mark Hernandez,Male,1958-04-11,26471-7550963-7,0301-4951215,Single,9,15000.0,267 Gloria Plains,Sialkot,Punjab,PK2915313619676758,Disability Support Program,2019-12-29,Online Portal,Active,Male,Active,1958-04-11,False,2019-12-29,False,15000.0,False,False,False,False,,26471-7550963-7,Joshua Benson DDS,Male,1958-04-11,"Punjab, Sialkot, 267 Gloria Plains",2019-01-02,Active,BEN-000948,Male,1958-04-11,False,2019-01-02,False,False,False,False,,False
BEN-000949,Stephen Sanders,Joseph Fowler,Male,1959-07-08,34238-2128995-7,0333-6095133,Single,1,20000.0,84602 Jeffrey Coves,Sukkur,Sindh,PK5060177209036341,Disability Support Program,2024-08-20,NGO Referral,Inactive,Male,Inactive,1959-07-08,False,2024-08-20,False,20000.0,False,False,False,False,,,,,,,,,,,,,,,,,,,False
BEN-000950,Keith Bennett,Nathan James,Male,1963-10-30,74248-3013607-1,0300-6578766,Married,8,5000.0,17438 Keller Corners,Sibi,Balochistan,PK1283773141161922,Widow & Orphan Support Program,2021-04-02,NGO Referral,Suspended,Male,Suspended,1963-10-30,False,2021-04-02,False,5000.0,False,False,False,False,,74248-3013607-1,Keith Bennett,Male,1963-10-30,"17438 Keller Corners, Sibi, Balochistan",2012-10-04,Active,BEN-000950,Male,1963-10-30,False,2012-10-04,False,False,False,False,,False
BEN-000951,  Thomas Edwards,Michael Norman,MALE,1949-03-04,76662-2673765-4,0320-8232989,Single,5,20000.0,01366 Chase Well Apt. 037,Hyderabad,Sindh,PK5204847299684101,Flood Relief Assistance,2024-01-10,Online Portal,Suspended,Male,Suspended,1949-03-04,False,2024-01-10,False,20000.0,False,False,False,False,,76662-2673765-4,Thomas Edwards  ,Male,1949-03-02,"Sindh, Hyderabad, 01366 Chase Well Apt. 037",2012-05-19,Active,BEN-000951,Male,1949-03-02,False,2012-05-19,False,False,False,False,,False
BEN-000952,David  Wilson,Adam Sanchez,Male,1962-02-18,94496-2446722-6,0300-6318442,Single,8,0.0,4346 Bianca Island,Mardan,Khyber Pakhtunkhwa,PK3620846310883382,Cash Transfer Program,2021-01-05,Mobile Registration Van,suspended,Male,Suspended,1962-02-18,False,2021-01-05,False,0.0,False,False,False,False,,94496-2446722-6,David Wilson,Male,1962-02-18,"4346 Bianca Island, Mardan, Khyber Pakhtunkhwa",2022-08-02,Active,BEN-000952,Male,1962-02-18,False,2022-08-02,False,False,False,False,,False
BEN-000953,Laura Ho,William Franklin,FEMALE,1959-09-12,61127-7746855-8,0301-9639800,Widowed,6,25000.0,074 Christina Crescent Apt. 181,Faisalabad,Punjab,PK9184430461384281,Cash Transfer Program,2019-10-22,In-Person Center,Active,Female,Active,1959-09-12,False,2019-10-22,False,25000.0,False,False,False,False,,61127-7746855-8,Laura Ho,Female,1959-09-12,,2014-04-03,Active,BEN-000953,Female,1959-09-12,False,2014-04-03,False,True,False,False,address_missing,False
BEN-000954,Carlos Lang,David Morrison,Male,1986-05-28,54131-4003809-1,0320-2834665,Divorced,4,0.0,5093 James Street,Sibi,Balochistan,PK3484174880499363,Cash Transfer Program,2020-09-02,Mobile Registration Van,Active,Male,Active,1986-05-28,False,2020-09-02,False,0.0,False,False,False,False,,54131-4003809-1,Carlos Lang,Male,1986-05-28,"5093 James St, Sibi",2019-06-01,Active,BEN-000954,Male,1986-05-28,False,2019-06-01,False,False,False,False,,False
BEN-000955,KAREN MOSLEY,Travis Mills,Female,1972-01-15,91300-8883493-9,0333-1004266,Married,4,8000.0,1563 David Prairie,Quetta,Balochistan,PK7990572014247884,Flood Relief Assistance,2022-06-09,NGO Referral,Inactive,Female,Inactive,1972-01-15,False,2022-06-09,False,8000.0,False,False,False,False,,91300-8883493-9,Karen Mosley,Female,1972-01-15,"Balochistan, Quetta, 1563 David Prairie",2012-12-03,Active,BEN-000955,Female,1972-01-15,False,2012-12-03,False,False,False,False,,False
BEN-000956,Monica Brooks,Preston Keller,Female,04/09/2005,46480-9671195-9,0300-1357082,Divorced,2,8000.0,089 Hernandez Lane,Mardan,Khyber Pakhtunkhwa,PK7950602734333905,Cash Transfer Program,2022-12-19,Mobile Registration Van,Active,Female,Active,2005-09-04,False,2022-12-19,False,8000.0,False,False,False,False,,,,,,,,,,,,,,,,,,,False
BEN-000957,Christopher  Swanson,Robert Malone,Male,1995-02-01,86852-3223568-1,0310-1265240,Widowed,1,8000.0,8252 Caleb Freeway Apt. 118,Abbottabad,Khyber Pakhtunkhwa,PK4284219347470088,Elderly Pension Program,2020-12-06,In-Person Center,Suspended,Male,Suspended,1995-02-01,False,2020-12-06,False,8000.0,False,False,False,False,,86852-3223568-1,Christopher Swanson,Male,02-02-1995,"8252 Caleb Freeway Apt. 118, Abbottabad",2019-03-24,Active,BEN-000957,Male,1995-02-02,False,2019-03-24,False,False,False,False,,False
BEN-000958,Ronald Richards,Brian Evans,male,1978-03-15,70596-8647736-2,0320-3799826,Single,9,25000.0,192 Brown Views Suite 301,Hyderabad,Sindh,PK6226258162816141,Cash Transfer Program,2021-07-27,Mobile Registration Van,Active,Male,Active,1978-03-15,False,2021-07-27,False,25000.0,False,False,False,False,,70596-8647706-2,Ronal Richards  ,Male,1978-03-15,"192 Brown Views Suite 301, Hyderabad, Sindh",2020-05-19,Active,BEN-000958,Male,1978-03-15,False,2020-05-19,False,False,False,False,,True
BEN-000959,michael gonzalez,Eric Smith MD,Male,1978-12-26,60376-2644536-8,0300-1474077,Divorced,5,25000.0,0050 Jason Ville Apt. 844,Abbottabad,Khyber Pakhtunkhwa,PK7947205884244299,Cash Transfer Program,2025-09-19,Online Portal,Active,Male,Active,1978-12-26,False,2025-09-19,False,25000.0,False,False,False,False,,60376-2644536-8,Michael Gonzalez,Male,1978-12-26,"0050 Jason Ville Apt. 844, Abbottabad",2017-07-05,Active,BEN-000959,Male,1978-12-26,False,2017-07-05,False,False,False,False,,False
BEN-000960,Sara Martin,Jeffrey Thornton,Female,1975-09-29,47911-3105729-7,0320-8688895,Married,5,,2370 Kathryn Terrace Suite 676,Sibi,Balochistan,PK7134538920734334,Disability Support Program,2023-07-13,In-Person Center,Active,Female,Active,1975-09-29,False,2023-07-13,False,,True,False,False,False,income_flag,47911-3105729-7,Sraa Martin,Female,1975-09-29,"2370 Kathryn Terrace Suite 676, Sibi, Balochistan",2024-03-09,Active,BEN-000960,Female,1975-09-29,False,2024-03-09,False,False,False,False,,False
BEN-000961,Joan James,Jeffrey Burke,Female,1971-04-04,60864-9252185-7,0333-0790179,Single,1,25000.0,004 Brown Divide,Sukkur,Sindh,PK2524406016807295,Cash Transfer Program,2025-07-14,Mobile Registration Van,Active,Female,Active,1971-04-04,False,2025-07-14,False,25000.0,False,False,False,False,,60864-9252185-7,Joan James,Female,1971-04-04,"004 Brown Divide, Sukkur, Sindh",2014-12-08,Expired,BEN-000961,Female,1971-04-04,False,2014-12-08,False,False,False,False,,False
BEN-000962,Carol Dawson,John Copeland,Female,1980-06-15,26689-2840025-7,0301-4418944,Widowed,7,8000.0,3589 Carlson Harbors Suite 576,Swat,Khyber Pakhtunkhwa,PK7661465327005059,Disability Support Program,2021-04-24,Online Portal,Active,Female,Active,1980-06-15,False,2021-04-24,False,8000.0,False,False,False,False,,26689-2840025-7,Carol Dawson,Female,1980-06-15,"Khyber Pakhtunkhwa, Swat, 3589 Carlson Harbors Suite 576",2018-12-03,Expired,BEN-000962,Female,1980-06-15,False,2018-12-03,False,False,False,False,,False
